id,user_id,asset_class,instrument_type,instrument,reco_type,reco_category,opt_type,option_category,contract_name,sc_id,meta_data,reco_end_date,updated_at,created_at,user_name,email,call_status,cmp,sc_name,sc_symbol,no_of_lots,lot_size,entry_condition,entry_price,entry_price_2,target_condition,target_price_1,target_price_2,stoploss_price,unrealized_pl,unrealized_pl_p,max_stoploss_amount,target_return,stoploss_condition,chart_snapshots,rationale,closed_on_dt,strategy_name_t,history,updated_at_epoch,created_at_epoch,reco_id,analyst_name,display_name
1489,10,equity,cash,STK,buy,,,single_leg,,LME,"{""sc_name"":""Lloyds Metals and Energy"",""sc_symbol"":""LLOYDSME"",""sc_scripcode"":""512455"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""1214.70"",""entry_price_2"":null,""bought_value"":1214.7,""remaining_bought_value"":1214.7,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""1380"",""target_price_2"":null,""target_return"":""165.30"",""target_return_p"":""13.61"",""stoploss_condition"":""equals"",""stoploss_price"":""1180"",""stoploss_prcnt"":""2.86"",""price_key"":"""",""chart_snapshots"":[""177373407958.png""],""unrealized_pl"":537.2,""unrealized_pl_p"":44.22,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/lloydsmetalsenergy/LME"",""news_url"":""https://www.moneycontrol.com/company-article/lloydsmetalsenergy/news/LME"",""rationale"":""LLOYDSME is showing relative strength"",""action_taken"":[""new_call""]}",2026-04-30,2026-03-17 13:24:39,2026-03-17 13:24:39,Weekend Investing,alok@weekendinvesting.com,New Call,1751.90,Lloyds Metals and Energy,LLOYDSME,,,greater_than,1214.70,,equals,1380,,1180,537.2,44.22,,165.30,equals,['177373407958.png'],LLOYDSME is showing relative strength,-0001-11-30T00:00:00Z,,"[{""id"":3033,""reco_id"":1489,""desc"":""Buy @ greater than \u20b91214.70 with TGT \u20b91380 and SL \u20b91180."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-17 13:24:39""}]",1773734079,1773734079,1489,Weekend Investing,LLOYDSME
1486,11,equity,cash,STK,buy,,,single_leg,,CIF01,"{""sc_name"":""Cholamandalam Investment and Finance Company"",""sc_symbol"":""CHOLAFIN"",""sc_scripcode"":""511243"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""1525"",""entry_price_2"":""1535"",""bought_value"":1530,""remaining_bought_value"":1530,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""1700"",""target_price_2"":""1760"",""target_return"":""200.00"",""target_return_p"":""13.07"",""stoploss_condition"":""equals"",""stoploss_price"":""1436"",""stoploss_prcnt"":""6.14"",""price_key"":"""",""chart_snapshots"":[""177365349867.png""],""unrealized_pl"":6.4,""unrealized_pl_p"":0.42,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/finance-nbfc/cholamandalaminvestmentfinancecompany/CDB"",""news_url"":""https://www.moneycontrol.com/company-article/cholamandalaminvestmentfinancecompany/news/CDB"",""rationale"":""Cholamandalam Finance seems to be reversing from a major support zone."",""action_taken"":[""new_call""]}",2026-04-30,2026-03-16 15:01:38,2026-03-16 15:01:38,Manish Shah,shahmani1@gmail.com,New Call,1536.40,Cholamandalam Investment and Finance Company,CHOLAFIN,,,between,1525,1535,between,1700,1760,1436,6.4,0.42,,200.00,equals,['177365349867.png'],Cholamandalam Finance seems to be reversing from a major support zone.,-0001-11-30T00:00:00Z,,"[{""id"":3029,""reco_id"":1486,""desc"":""Buy @ between \u20b91525 - \u20b91535 with TGT  between \u20b91700 - \u20b91760 and SL \u20b91436."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-16 15:01:38""}]",1773653498,1773653498,1486,Manish Shah,CHOLAFIN
1484,10,equity,cash,STK,buy,,,single_leg,,OC10,"{""sc_name"":""One 97 Communications Paytm"",""sc_symbol"":""PAYTM"",""sc_scripcode"":""543396"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""1010.60"",""entry_price_2"":null,""bought_value"":1010.6,""remaining_bought_value"":1010.6,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""1100"",""target_price_2"":null,""target_return"":""89.40"",""target_return_p"":""8.85"",""stoploss_condition"":""equals"",""stoploss_price"":""980"",""stoploss_prcnt"":""3.03"",""price_key"":"""",""chart_snapshots"":[""177365260816.png""],""unrealized_pl"":118.55,""unrealized_pl_p"":11.73,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/online-services/one97communicationspaytm/OC03"",""news_url"":""https://www.moneycontrol.com/company-article/one97communicationspaytm/news/OC03"",""rationale"":""PAYTM is heavily oversold. Low cost entry here"",""action_taken"":[""new_call""]}",2026-04-30,2026-03-16 14:46:49,2026-03-16 14:46:49,Weekend Investing,alok@weekendinvesting.com,New Call,1129.15,One 97 Communications Paytm,PAYTM,,,greater_than,1010.60,,equals,1100,,980,118.55,11.73,,89.40,equals,['177365260816.png'],PAYTM is heavily oversold. Low cost entry here,-0001-11-30T00:00:00Z,,"[{""id"":3027,""reco_id"":1484,""desc"":""Buy @ greater than \u20b91010.60 with TGT \u20b91100 and SL \u20b9980."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-16 14:46:49""}]",1773652609,1773652609,1484,Weekend Investing,PAYTM
1481,11,equity,cash,STK,buy,,,single_leg,,HL,"{""sc_name"":""Hindustan Unilever"",""sc_symbol"":""HINDUNILVR"",""sc_scripcode"":""500696"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""2165"",""entry_price_2"":""2175"",""bought_value"":2170,""remaining_bought_value"":2170,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""2430"",""target_price_2"":""2550"",""target_return"":""320.00"",""target_return_p"":""14.75"",""stoploss_condition"":""equals"",""stoploss_price"":""2050"",""stoploss_prcnt"":""5.53"",""price_key"":"""",""chart_snapshots"":[""177337949319.png""],""unrealized_pl"":119.5,""unrealized_pl_p"":5.51,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/personal-care/hindustanunilever/HU"",""news_url"":""https://www.moneycontrol.com/company-article/hindustanunilever/news/HU"",""rationale"":""Hindunilever drops down to a major support zone. Prices could see a bounce-back from these zone. Accumulate slowly at current levels."",""action_taken"":[""new_call""]}",2026-04-30,2026-03-13 10:54:53,2026-03-13 10:54:53,Manish Shah,shahmani1@gmail.com,New Call,2289.50,Hindustan Unilever,HINDUNILVR,,,between,2165,2175,between,2430,2550,2050,119.5,5.51,,320.00,equals,['177337949319.png'],Hindunilever drops down to a major support zone. Prices could see a bounce-back from these zone. Accumulate slowly at current levels.,-0001-11-30T00:00:00Z,,"[{""id"":3023,""reco_id"":1481,""desc"":""Buy @ between \u20b92165 - \u20b92175 with TGT  between \u20b92430 - \u20b92550 and SL \u20b92050."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-13 10:54:53""}]",1773379493,1773379493,1481,Manish Shah,HINDUNILVR
1477,11,equity,cash,STK,buy,,,single_leg,,RAS,"{""sc_name"":""Sarda Energy and Minerals"",""sc_symbol"":""SARDAEN"",""sc_scripcode"":""504614"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""548"",""entry_price_2"":""552"",""bought_value"":550,""remaining_bought_value"":550,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""620"",""target_price_2"":""650"",""target_return"":""85.00"",""target_return_p"":""15.45"",""stoploss_condition"":""equals"",""stoploss_price"":""520"",""stoploss_prcnt"":""5.45"",""price_key"":"""",""chart_snapshots"":[""177330013787.png""],""unrealized_pl"":52.65,""unrealized_pl_p"":9.57,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/sardaenergyminerals/SEM"",""news_url"":""https://www.moneycontrol.com/company-article/sardaenergyminerals/news/SEM"",""rationale"":""Sarda Energy seems be breaking out of a double bottom pattern. This could be a major change in trend pattern."",""action_taken"":[""new_call""]}",2026-04-30,2026-03-12 12:52:17,2026-03-12 12:52:17,Manish Shah,shahmani1@gmail.com,New Call,602.65,Sarda Energy and Minerals,SARDAEN,,,between,548,552,between,620,650,520,52.65,9.57,,85.00,equals,['177330013787.png'],Sarda Energy seems be breaking out of a double bottom pattern. This could be a major change in trend pattern.,-0001-11-30T00:00:00Z,,"[{""id"":3018,""reco_id"":1477,""desc"":""Buy @ between \u20b9548 - \u20b9552 with TGT  between \u20b9620 - \u20b9650 and SL \u20b9520."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-12 12:52:17""}]",1773300137,1773300137,1477,Manish Shah,SARDAEN
1476,10,equity,cash,STK,buy,,,single_leg,,NBF01,"{""sc_name"":""NAVA"",""sc_symbol"":""NAVA"",""sc_scripcode"":""513023"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""576.20"",""entry_price_2"":null,""bought_value"":576.2,""remaining_bought_value"":576.2,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""625"",""target_price_2"":null,""target_return"":""48.80"",""target_return_p"":""8.47"",""stoploss_condition"":""equals"",""stoploss_price"":""550"",""stoploss_prcnt"":""4.55"",""price_key"":"""",""chart_snapshots"":[""177329335915.png""],""unrealized_pl"":93,""unrealized_pl_p"":16.14,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/diversified/nava/NBV"",""news_url"":""https://www.moneycontrol.com/company-article/nava/news/NBV"",""rationale"":""NAVA is bucking the downtrend."",""action_taken"":[""new_call""]}",2026-05-01,2026-03-12 10:59:19,2026-03-12 10:59:19,Weekend Investing,alok@weekendinvesting.com,New Call,669.20,NAVA,NAVA,,,greater_than,576.20,,equals,625,,550,93.0,16.14,,48.80,equals,['177329335915.png'],NAVA is bucking the downtrend.,-0001-11-30T00:00:00Z,,"[{""id"":3015,""reco_id"":1476,""desc"":""Buy @ greater than \u20b9576.20 with TGT \u20b9625 and SL \u20b9550."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-12 10:59:19""}]",1773293359,1773293359,1476,Weekend Investing,NAVA
1473,11,equity,cash,STK,buy,,,single_leg,,LL06,"{""sc_name"":""Laurus Labs"",""sc_symbol"":""LAURUSLABS"",""sc_scripcode"":""540222"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""1060"",""entry_price_2"":""1070"",""bought_value"":1065,""remaining_bought_value"":1065,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""1150"",""target_price_2"":""1280"",""target_return"":""150.00"",""target_return_p"":""14.08"",""stoploss_condition"":""equals"",""stoploss_price"":""980"",""stoploss_prcnt"":""7.98"",""price_key"":"""",""chart_snapshots"":[""177320909871.png""],""unrealized_pl"":25.45,""unrealized_pl_p"":2.39,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lauruslabs/LL05"",""news_url"":""https://www.moneycontrol.com/company-article/lauruslabs/news/LL05"",""rationale"":""Laurus Labs is moving above the support of the rising trendline. Notice the small Morning Star bullish candlestick pattern."",""action_taken"":[""new_call""]}",2026-04-30,2026-03-11 11:34:58,2026-03-11 11:34:58,Manish Shah,shahmani1@gmail.com,New Call,1090.45,Laurus Labs,LAURUSLABS,,,between,1060,1070,between,1150,1280,980,25.45,2.39,,150.00,equals,['177320909871.png'],Laurus Labs is moving above the support of the rising trendline. Notice the small Morning Star bullish candlestick pattern.,-0001-11-30T00:00:00Z,,"[{""id"":3011,""reco_id"":1473,""desc"":""Buy @ between \u20b91060 - \u20b91070 with TGT  between \u20b91150 - \u20b91280 and SL \u20b9980."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-11 11:34:58""}]",1773209098,1773209098,1473,Manish Shah,LAURUSLABS
1472,10,equity,cash,STK,buy,,,single_leg,,NL,"{""sc_name"":""Neuland Laboratories"",""sc_symbol"":""NEULANDLAB"",""sc_scripcode"":""524558"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""13044.00"",""entry_price_2"":null,""bought_value"":13044,""remaining_bought_value"":13044,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""14000"",""target_price_2"":null,""target_return"":""956.00"",""target_return_p"":""7.33"",""stoploss_condition"":""equals"",""stoploss_price"":""12500"",""stoploss_prcnt"":""4.17"",""price_key"":"""",""chart_snapshots"":[""177320692299.png""],""unrealized_pl"":1401,""unrealized_pl_p"":10.74,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/neulandlaboratories/NL"",""news_url"":""https://www.moneycontrol.com/company-article/neulandlaboratories/news/NL"",""rationale"":""NEULANDLAB is at a support level"",""action_taken"":[""new_call""]}",2026-04-30,2026-03-11 10:58:43,2026-03-11 10:58:43,Weekend Investing,alok@weekendinvesting.com,New Call,14445.00,Neuland Laboratories,NEULANDLAB,,,greater_than,13044.00,,equals,14000,,12500,1401.0,10.74,,956.00,equals,['177320692299.png'],NEULANDLAB is at a support level,-0001-11-30T00:00:00Z,,"[{""id"":3010,""reco_id"":1472,""desc"":""Buy @ greater than \u20b913044.00 with TGT \u20b914000 and SL \u20b912500."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-11 10:58:43""}]",1773206923,1773206923,1472,Weekend Investing,NEULANDLAB
1468,11,equity,cash,STK,buy,,,single_leg,,GP08,"{""sc_name"":""Glenmark Pharma"",""sc_symbol"":""GLENMARK"",""sc_scripcode"":""532296"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""2210"",""entry_price_2"":""2220"",""bought_value"":2215,""remaining_bought_value"":2215,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""2350"",""target_price_2"":""2600"",""target_return"":""260.00"",""target_return_p"":""11.74"",""stoploss_condition"":""equals"",""stoploss_price"":""2130"",""stoploss_prcnt"":""3.84"",""price_key"":"""",""chart_snapshots"":[""177312724593.png""],""unrealized_pl"":188.7,""unrealized_pl_p"":8.52,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08"",""news_url"":""https://www.moneycontrol.com/company-article/glenmarkpharma/news/GP08"",""rationale"":""Glenmark is breaking out of an inverse head and shoulders trend continuation pattern on weekly charts."",""action_taken"":[""new_call""]}",2026-04-30,2026-03-10 12:50:46,2026-03-10 12:50:46,Manish Shah,shahmani1@gmail.com,New Call,2403.70,Glenmark Pharma,GLENMARK,,,between,2210,2220,between,2350,2600,2130,188.7,8.52,,260.00,equals,['177312724593.png'],Glenmark is breaking out of an inverse head and shoulders trend continuation pattern on weekly charts.,-0001-11-30T00:00:00Z,,"[{""id"":3006,""reco_id"":1468,""desc"":""Buy @ between \u20b92210 - \u20b92220 with TGT  between \u20b92350 - \u20b92600 and SL \u20b92130."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-10 12:50:46""}]",1773127246,1773127246,1468,Manish Shah,GLENMARK
1466,11,equity,cash,STK,buy,,,single_leg,,AP,"{""sc_name"":""Aurobindo Pharma"",""sc_symbol"":""AUROPHARMA"",""sc_scripcode"":""524804"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""1240"",""entry_price_2"":""1250"",""bought_value"":1245,""remaining_bought_value"":1245,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""1360"",""target_price_2"":""1390"",""target_return"":""130.00"",""target_return_p"":""10.44"",""stoploss_condition"":""equals"",""stoploss_price"":""1180"",""stoploss_prcnt"":""5.22"",""price_key"":"""",""chart_snapshots"":[""177304648350.png""],""unrealized_pl"":177.6,""unrealized_pl_p"":14.27,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP"",""news_url"":""https://www.moneycontrol.com/company-article/aurobindopharma/news/AP"",""rationale"":""Aurobindo Pharma seems to be poised for a breakout above 1260 zone. If this happens it will be a major breakout play"",""action_taken"":[""new_call""]}",2026-04-30,2026-03-09 14:24:43,2026-03-09 14:24:43,Manish Shah,shahmani1@gmail.com,New Call,1422.60,Aurobindo Pharma,AUROPHARMA,,,between,1240,1250,between,1360,1390,1180,177.6,14.27,,130.00,equals,['177304648350.png'],Aurobindo Pharma seems to be poised for a breakout above 1260 zone. If this happens it will be a major breakout play,-0001-11-30T00:00:00Z,,"[{""id"":3001,""reco_id"":1466,""desc"":""Buy @ between \u20b91240 - \u20b91250 with TGT  between \u20b91360 - \u20b91390 and SL \u20b91180."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-03-09 14:24:43""}]",1773046483,1773046483,1466,Manish Shah,AUROPHARMA
