id,user_id,asset_class,instrument_type,instrument,reco_type,reco_category,opt_type,option_category,contract_name,sc_id,meta_data,reco_end_date,updated_at,created_at,user_name,email,call_status,cmp,sc_name,sc_symbol,no_of_lots,lot_size,entry_condition,entry_price,entry_price_2,target_condition,target_price_1,target_price_2,stoploss_price,unrealized_pl,unrealized_pl_p,max_stoploss_amount,target_return,stoploss_condition,chart_snapshots,rationale,closed_on_dt,strategy_name_t,history,updated_at_epoch,created_at_epoch,reco_id,analyst_name,display_name
1803,11,equity,cash,STK,buy,,,single_leg,,JE02,"{""sc_name"":""JSW Energy"",""sc_symbol"":""JSWENERGY"",""sc_scripcode"":""533148"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""562"",""entry_price_2"":""565"",""bought_value"":563.5,""remaining_bought_value"":563.5,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""605"",""target_price_2"":""650"",""target_return"":""64.00"",""target_return_p"":""11.36"",""stoploss_condition"":""equals"",""stoploss_price"":""540"",""stoploss_prcnt"":""4.17"",""price_key"":"""",""chart_snapshots"":[""178453506172.png""],""unrealized_pl"":-6.15,""unrealized_pl_p"":-1.09,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/jswenergy/JE01"",""news_url"":""https://www.moneycontrol.com/company-article/jswenergy/news/JE01"",""rationale"":""JSW ENERGY is breaking out of a downsloping wedge pattern. Note the support from an upsloping trendline."",""action_taken"":[""new_call""]}",2026-08-28,2026-07-20 13:41:01,2026-07-20 13:41:01,Manish Shah,shahmani1@gmail.com,New Call,557.35,JSW Energy,JSWENERGY,,,between,562,565,between,605,650,540,-6.15,-1.09,,64.00,equals,['178453506172.png'],JSW ENERGY is breaking out of a downsloping wedge pattern. Note the support from an upsloping trendline.,-0001-11-30T00:00:00Z,,"[{""id"":3712,""reco_id"":1803,""desc"":""Buy @ between \u20b9562 - \u20b9565 with TGT  between \u20b9605 - \u20b9650 and SL \u20b9540."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-20 13:41:01""}]",1784535061,1784535061,1803,Manish Shah,JSWENERGY
1802,10,equity,cash,STK,buy,,,single_leg,,PP37,"{""sc_name"":""Piramal Pharma"",""sc_symbol"":""PPLPHARMA"",""sc_scripcode"":""543635"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""180"",""entry_price_2"":null,""bought_value"":180,""remaining_bought_value"":180,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""200"",""target_price_2"":null,""target_return"":""20.00"",""target_return_p"":""11.11"",""stoploss_condition"":""equals"",""stoploss_price"":""175"",""stoploss_prcnt"":""2.78"",""price_key"":"""",""chart_snapshots"":[""178452690866.png""],""unrealized_pl"":0.83,""unrealized_pl_p"":0.46,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/piramalpharma/PP34"",""news_url"":""https://www.moneycontrol.com/company-article/piramalpharma/news/PP34"",""rationale"":""PPLPHARMA looking good for a short term upmove"",""action_taken"":[""new_call""]}",2026-08-31,2026-07-20 11:25:08,2026-07-20 11:25:08,Weekend Investing,alok@weekendinvesting.com,New Call,180.83,Piramal Pharma,PPLPHARMA,,,greater_than,180,,equals,200,,175,0.83,0.46,,20.00,equals,['178452690866.png'],PPLPHARMA looking good for a short term upmove,-0001-11-30T00:00:00Z,,"[{""id"":3711,""reco_id"":1802,""desc"":""Buy @ greater than \u20b9180 with TGT \u20b9200 and SL \u20b9175."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-20 11:25:09""}]",1784526908,1784526908,1802,Weekend Investing,PPLPHARMA
1801,8,equity,cash,STK,buy,,,single_leg,,SE20,"{""sc_name"":""Solar Industries India"",""sc_symbol"":""SOLARINDS"",""sc_scripcode"":""532725"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""18500"",""entry_price_2"":""18800"",""bought_value"":18650,""remaining_bought_value"":18650,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""19500"",""target_price_2"":""20000"",""target_return"":""1100.00"",""target_return_p"":""5.90"",""stoploss_condition"":""equals"",""stoploss_price"":""18000"",""stoploss_prcnt"":""3.49"",""price_key"":"""",""chart_snapshots"":[""178452533084.jpg""],""unrealized_pl"":-29,""unrealized_pl_p"":-0.16,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/chemicals/solarindustriesindia/SII04"",""news_url"":""https://www.moneycontrol.com/company-article/solarindustriesindia/news/SII04"",""rationale"":""DAily chart, Trendline breakout in prices and RSI, MACD is giving positive crossover."",""action_taken"":[""new_call""]}",2026-07-24,2026-07-20 10:58:51,2026-07-20 10:58:51,BK Training,jyoti.bktraining@gmail.com,New Call,18621.00,Solar Industries India,SOLARINDS,,,between,18500,18800,between,19500,20000,18000,-29.0,-0.16,,1100.00,equals,['178452533084.jpg'],"DAily chart, Trendline breakout in prices and RSI, MACD is giving positive crossover.",-0001-11-30T00:00:00Z,,"[{""id"":3710,""reco_id"":1801,""desc"":""Buy @ between \u20b918500 - \u20b918800 with TGT  between \u20b919500 - \u20b920000 and SL \u20b918000."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-20 10:58:51""}]",1784525331,1784525331,1801,BK Training,SOLARINDS
1800,9,equity,options,OPTSTK,multi_leg,#Non-Directional,,multi_leg,,MU01,"{""strategy_name"":""Short Iron Condor"",""sc_name"":""Maruti Suzuki India"",""sc_symbol"":""MARUTI"",""ind_id"":""-1"",""expiry_date"":""2026-07-28"",""max_profit_potential"":""9,637.50"",""max_loss_potential"":""-15,362.50"",""roi_on_margin"":""12"",""breakeven_point_1_upper"":""14,192"",""breakeven_point_2_lower"":""13,408"",""rationale"":""Open interest data and chart structure indicate key levels near 13400 and 14200. \r\nBased on price action and open interest analysis, our profitable range of 13,408 (2.8%) to 14,192 (+2.8%) appears reasonable. \r\nIf the MTM loss exceeds 1600 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 13800 and Long PUT to 13500). \r\nIf the MTM loss exceeds 1600 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 13800 and Long CALL to 14100). \r\nIf the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. \r\nAs expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure."",""total_no_of_legs"":4,""net_spread_premium"":""192.75"",""net_spread_total_premium"":""9637.50"",""current_spread_premium"":245.20000000000002,""current_spread_total_premium"":12260,""bought_value"":""9637.50"",""remaining_bought_value"":""9637.50"",""remaining_quantity"":1,""target_spread"":""6400"",""target_return"":""3237.50"",""target_condition"":""equals"",""stoploss_spread"":""-3200"",""stoploss_condition"":""equals"",""unrealized_pl"":-2622.5,""unrealized_pl_p"":-27.21,""realized_pl"":0,""realized_pl_p"":0,""chart_snapshots"":[""178427872332.png""],""shareUrl"":"""",""news_url"":"""",""option_legs"":[{""option_type"":""PE"",""strike_price"":""13600.00"",""contract_name"":""MU01_13600.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""50"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""143.80"",""cmp"":""285.55"",""change"":87.8,""perChange"":""44.40"",""total_price"":""7190.00"",""price_key"":""optstk_MU01_2026-07-28_PE_13600.00""},{""option_type"":""CE"",""strike_price"":""14000.00"",""contract_name"":""MU01_14000.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""50"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""130.20"",""cmp"":""16.10"",""change"":-19.15,""perChange"":""-54.33"",""total_price"":""6510.00"",""price_key"":""optstk_MU01_2026-07-28_CE_14000.00""},{""option_type"":""PE"",""strike_price"":""13100.00"",""contract_name"":""MU01_13100.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""50"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""41.55"",""cmp"":""50.65"",""change"":14.15,""perChange"":""38.77"",""total_price"":""2077.50"",""price_key"":""optstk_MU01_2026-07-28_PE_13100.00""},{""option_type"":""CE"",""strike_price"":""14500.00"",""contract_name"":""MU01_14500.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""50"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""39.70"",""cmp"":""5.80"",""change"":-5.15,""perChange"":""-47.03"",""total_price"":""1985.00"",""price_key"":""optstk_MU01_2026-07-28_CE_14500.00""}],""action_taken"":[""new_call""],""current_value"":12260,""perChange"":"""",""change"":"""",""cmp"":"""",""price_key"":""""}",2026-07-27,2026-07-17 14:28:43,2026-07-17 14:28:43,Santosh Pasi,santoshpasi@yahoo.com,New Call,,Maruti Suzuki India,MARUTI,,,,,,equals,,,,-2622.5,-27.21,,3237.50,equals,['178427872332.png'],"Open interest data and chart structure indicate key levels near 13400 and 14200. 
Based on price action and open interest analysis, our profitable range of 13,408 (2.8%) to 14,192 (+2.8%) appears reasonable. 
If the MTM loss exceeds 1600 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 13800 and Long PUT to 13500). 
If the MTM loss exceeds 1600 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 13800 and Long CALL to 14100). 
If the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. 
As expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure.",-0001-11-30T00:00:00Z,Short Iron Condor,"[{""id"":3709,""reco_id"":1800,""desc"":""Net Spread (Inflow) 9637.50 with MTM Target 6400 and MTM Stoploss -3200"",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""red"",""created_at"":""2026-07-17 14:28:43""}]",1784278723,1784278723,1800,Santosh Pasi,MARUTI
1798,11,equity,cash,STK,buy,,,single_leg,,OR,"{""sc_name"":""Oberoi Realty"",""sc_symbol"":""OBEROIRLTY"",""sc_scripcode"":""533273"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""1880"",""entry_price_2"":""1890"",""bought_value"":1885,""remaining_bought_value"":1885,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""1980"",""target_price_2"":""2200"",""target_return"":""205.00"",""target_return_p"":""10.88"",""stoploss_condition"":""equals"",""stoploss_price"":""1790"",""stoploss_prcnt"":""5.04"",""price_key"":"""",""chart_snapshots"":[""178426582875.png""],""unrealized_pl"":-66.9,""unrealized_pl_p"":-3.55,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/oberoirealty/OR"",""news_url"":""https://www.moneycontrol.com/company-article/oberoirealty/news/OR"",""rationale"":""Oberoi Realty is breaking out of a bullish pennant pattern. Note that the pattern is after a major breakout."",""action_taken"":[""new_call""]}",2026-08-21,2026-07-17 10:53:48,2026-07-17 10:53:48,Manish Shah,shahmani1@gmail.com,New Call,1818.10,Oberoi Realty,OBEROIRLTY,,,between,1880,1890,between,1980,2200,1790,-66.9,-3.55,,205.00,equals,['178426582875.png'],Oberoi Realty is breaking out of a bullish pennant pattern. Note that the pattern is after a major breakout.,-0001-11-30T00:00:00Z,,"[{""id"":3706,""reco_id"":1798,""desc"":""Buy @ between \u20b91880 - \u20b91890 with TGT  between \u20b91980 - \u20b92200 and SL \u20b91790."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-17 10:53:48""}]",1784265828,1784265828,1798,Manish Shah,OBEROIRLTY
1797,10,equity,cash,STK,buy,,,single_leg,,AC02,"{""sc_name"":""Aegis Logistics"",""sc_symbol"":""AEGISLOG"",""sc_scripcode"":""500003"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""1331.20"",""entry_price_2"":null,""bought_value"":1331.2,""remaining_bought_value"":1331.2,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""1500"",""target_price_2"":null,""target_return"":""168.80"",""target_return_p"":""12.68"",""stoploss_condition"":""equals"",""stoploss_price"":""1250"",""stoploss_prcnt"":""6.10"",""price_key"":"""",""chart_snapshots"":[""178426192434.png""],""unrealized_pl"":37.7,""unrealized_pl_p"":2.83,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/transportlogistics/aegislogistics/AL9"",""news_url"":""https://www.moneycontrol.com/company-article/aegislogistics/news/AL9"",""rationale"":""AEGISLOG showing relative strength"",""action_taken"":[""new_call""]}",2026-08-31,2026-07-17 09:48:44,2026-07-17 09:48:44,Weekend Investing,alok@weekendinvesting.com,New Call,1368.90,Aegis Logistics,AEGISLOG,,,greater_than,1331.20,,equals,1500,,1250,37.7,2.83,,168.80,equals,['178426192434.png'],AEGISLOG showing relative strength,-0001-11-30T00:00:00Z,,"[{""id"":3702,""reco_id"":1797,""desc"":""Buy @ greater than \u20b91331.20 with TGT \u20b91500 and SL \u20b91250."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-17 09:48:44""}]",1784261924,1784261924,1797,Weekend Investing,AEGISLOG
1796,9,equity,options,OPTSTK,multi_leg,#Non-Directional,,multi_leg,,BTV,"{""strategy_name"":""Short Iron Condor"",""sc_name"":""Bharti Airtel"",""sc_symbol"":""BHARTIARTL"",""ind_id"":""-1"",""expiry_date"":""2026-07-28"",""max_profit_potential"":""7,956.25"",""max_loss_potential"":""-11,043.75"",""roi_on_margin"":""9"",""breakeven_point_1_upper"":""1,976"",""breakeven_point_2_lower"":""1,884"",""rationale"":""Open interest data and chart structure indicate key levels near 1880 and 1980. \r\nBased on price action and open interest analysis, our profitable range of 1,884 (2.3%) to 1,976 (+2.5%) appears reasonable. \r\nIf the MTM loss exceeds 1300 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 1920 and Long PUT to 1900). \r\nIf the MTM loss exceeds 1300 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 1940 and Long CALL to 1960). \r\nIf the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. \r\nAs expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure."",""total_no_of_legs"":4,""net_spread_premium"":""16.75"",""net_spread_total_premium"":""7956.25"",""current_spread_premium"":7.3999999999999995,""current_spread_total_premium"":3515,""bought_value"":""7956.25"",""remaining_bought_value"":""7956.25"",""remaining_quantity"":1,""target_spread"":""5300"",""target_return"":""2656.25"",""target_condition"":""equals"",""stoploss_spread"":""-2700"",""stoploss_condition"":""equals"",""unrealized_pl"":4441.25,""unrealized_pl_p"":55.82,""realized_pl"":0,""realized_pl_p"":0,""chart_snapshots"":[""1784192259100.png""],""shareUrl"":"""",""news_url"":"""",""option_legs"":[{""option_type"":""PE"",""strike_price"":""1900.00"",""contract_name"":""BTV_1900.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""475"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""19.15"",""cmp"":""8.70"",""change"":4.35,""perChange"":""100.00"",""total_price"":""9096.25"",""price_key"":""optstk_BTV_2026-07-28_PE_1900.00""},{""option_type"":""CE"",""strike_price"":""1960.00"",""contract_name"":""BTV_1960.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""475"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""7.70"",""cmp"":""1.15"",""change"":-3.75,""perChange"":""-76.53"",""total_price"":""3657.50"",""price_key"":""optstk_BTV_2026-07-28_CE_1960.00""},{""option_type"":""PE"",""strike_price"":""1860.00"",""contract_name"":""BTV_1860.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""475"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""6.85"",""cmp"":""2.05"",""change"":0.95,""perChange"":""86.36"",""total_price"":""3253.75"",""price_key"":""optstk_BTV_2026-07-28_PE_1860.00""},{""option_type"":""CE"",""strike_price"":""2000.00"",""contract_name"":""BTV_2000.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""475"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""3.25"",""cmp"":""0.40"",""change"":-1.35,""perChange"":""-77.14"",""total_price"":""1543.75"",""price_key"":""optstk_BTV_2026-07-28_CE_2000.00""}],""action_taken"":[""new_call""],""current_value"":3515,""perChange"":"""",""change"":"""",""cmp"":"""",""price_key"":""""}",2026-07-27,2026-07-16 14:27:39,2026-07-16 14:27:39,Santosh Pasi,santoshpasi@yahoo.com,New Call,,Bharti Airtel,BHARTIARTL,,,,,,equals,,,,4441.25,55.82,,2656.25,equals,['1784192259100.png'],"Open interest data and chart structure indicate key levels near 1880 and 1980. 
Based on price action and open interest analysis, our profitable range of 1,884 (2.3%) to 1,976 (+2.5%) appears reasonable. 
If the MTM loss exceeds 1300 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 1920 and Long PUT to 1900). 
If the MTM loss exceeds 1300 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 1940 and Long CALL to 1960). 
If the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. 
As expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure.",-0001-11-30T00:00:00Z,Short Iron Condor,"[{""id"":3701,""reco_id"":1796,""desc"":""Net Spread (Inflow) 7956.25 with MTM Target 5300 and MTM Stoploss -2700"",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""red"",""created_at"":""2026-07-16 14:27:39""}]",1784192259,1784192259,1796,Santosh Pasi,BHARTIARTL
1795,11,equity,cash,STK,buy,,,single_leg,,SI10,"{""sc_name"":""UPL"",""sc_symbol"":""UPL"",""sc_scripcode"":""512070"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""between"",""entry_price"":""608"",""entry_price_2"":""610"",""bought_value"":609,""remaining_bought_value"":609,""remaining_quantity"":1,""target_condition"":""between"",""target_price_1"":""660"",""target_price_2"":""700"",""target_return"":""71.00"",""target_return_p"":""11.66"",""stoploss_condition"":""equals"",""stoploss_price"":""580"",""stoploss_prcnt"":""4.76"",""price_key"":"""",""chart_snapshots"":[""178417852922.png""],""unrealized_pl"":-2,""unrealized_pl_p"":-0.33,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04"",""news_url"":""https://www.moneycontrol.com/company-article/upl/news/UP04"",""rationale"":""UPL is breaking out of a bullish inverse Head and shoulder pattern. Note the reversal is coming off a major support zone."",""action_taken"":[""new_call""]}",2026-08-14,2026-07-16 10:38:50,2026-07-16 10:38:50,Manish Shah,shahmani1@gmail.com,New Call,607.00,UPL,UPL,,,between,608,610,between,660,700,580,-2.0,-0.33,,71.00,equals,['178417852922.png'],UPL is breaking out of a bullish inverse Head and shoulder pattern. Note the reversal is coming off a major support zone.,-0001-11-30T00:00:00Z,,"[{""id"":3700,""reco_id"":1795,""desc"":""Buy @ between \u20b9608 - \u20b9610 with TGT  between \u20b9660 - \u20b9700 and SL \u20b9580."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-16 10:38:50""}]",1784178530,1784178530,1795,Manish Shah,UPL
1794,10,equity,cash,STK,buy,,,single_leg,,K04,"{""sc_name"":""R R Kabel"",""sc_symbol"":""RRKABEL"",""sc_scripcode"":""543981"",""cmp"":"""",""change"":"""",""perChange"":"""",""entry_condition"":""greater_than"",""entry_price"":""2357.00"",""entry_price_2"":null,""bought_value"":2357,""remaining_bought_value"":2357,""remaining_quantity"":1,""target_condition"":""equals"",""target_price_1"":""2450"",""target_price_2"":null,""target_return"":""93.00"",""target_return_p"":""3.95"",""stoploss_condition"":""equals"",""stoploss_price"":""2300"",""stoploss_prcnt"":""2.42"",""price_key"":"""",""chart_snapshots"":[""178417631788.png""],""unrealized_pl"":21.3,""unrealized_pl_p"":0.9,""realized_pl"":0,""shareUrl"":""https://www.moneycontrol.com/india/stockpricequote/cables/rrkabel/K04"",""news_url"":""https://www.moneycontrol.com/company-article/rrkabel/news/K04"",""rationale"":""RRKABEL is ready for a short run"",""action_taken"":[""new_call""]}",2026-07-31,2026-07-16 10:01:58,2026-07-16 10:01:58,Weekend Investing,alok@weekendinvesting.com,New Call,2378.30,R R Kabel,RRKABEL,,,greater_than,2357.00,,equals,2450,,2300,21.3,0.9,,93.00,equals,['178417631788.png'],RRKABEL is ready for a short run,-0001-11-30T00:00:00Z,,"[{""id"":3699,""reco_id"":1794,""desc"":""Buy @ greater than \u20b92357.00 with TGT \u20b92450 and SL \u20b92300."",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""green"",""created_at"":""2026-07-16 10:01:58""}]",1784176318,1784176318,1794,Weekend Investing,RRKABEL
1792,9,equity,options,OPTSTK,multi_leg,#Non-Directional,,multi_leg,,IT,"{""strategy_name"":""Short Iron Condor"",""sc_name"":""Infosys"",""sc_symbol"":""INFY"",""ind_id"":""-1"",""expiry_date"":""2026-07-28"",""max_profit_potential"":""6,600.00"",""max_loss_potential"":""-9,400.00"",""roi_on_margin"":""13"",""breakeven_point_1_upper"":""1,126.50"",""breakeven_point_2_lower"":""1,033.50"",""rationale"":""Open interest data and chart structure indicate key levels near 1040 and 1120. \r\nBased on price action and open interest analysis, our profitable range of 1,034 (4.1%) to 1,126 (+4.4%) appears reasonable. \r\nIf the MTM loss exceeds 1100 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 1080 and Long PUT to 1050). \r\nIf the MTM loss exceeds 1100 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 1080 and Long CALL to 1110). \r\nIf the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. \r\nAs expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure."",""total_no_of_legs"":4,""net_spread_premium"":""16.50"",""net_spread_total_premium"":""6600.00"",""current_spread_premium"":18.350000000000005,""current_spread_total_premium"":7340,""bought_value"":""6600.00"",""remaining_bought_value"":""6600.00"",""remaining_quantity"":1,""target_spread"":""4400"",""target_return"":""2200.00"",""target_condition"":""equals"",""stoploss_spread"":""-2200"",""stoploss_condition"":""equals"",""unrealized_pl"":-740,""unrealized_pl_p"":-11.21,""realized_pl"":0,""realized_pl_p"":0,""chart_snapshots"":[""178410542835.png""],""shareUrl"":"""",""news_url"":"""",""option_legs"":[{""option_type"":""PE"",""strike_price"":""1050.00"",""contract_name"":""IT_1050.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""400"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""15.50"",""cmp"":""26.95"",""change"":3.45,""perChange"":""14.68"",""total_price"":""6200.00"",""price_key"":""optstk_IT_2026-07-28_PE_1050.00""},{""option_type"":""CE"",""strike_price"":""1110.00"",""contract_name"":""IT_1110.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""400"",""reco_type"":""sell"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""13.75"",""cmp"":""7.50"",""change"":2.3,""perChange"":""44.23"",""total_price"":""5500.00"",""price_key"":""optstk_IT_2026-07-28_CE_1110.00""},{""option_type"":""PE"",""strike_price"":""1010.00"",""contract_name"":""IT_1010.00_PE_OPTSTK_28_Jul_2026"",""lot_size"":""400"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""6.85"",""cmp"":""13.45"",""change"":3.35,""perChange"":""33.17"",""total_price"":""2740.00"",""price_key"":""optstk_IT_2026-07-28_PE_1010.00""},{""option_type"":""CE"",""strike_price"":""1150.00"",""contract_name"":""IT_1150.00_CE_OPTSTK_28_Jul_2026"",""lot_size"":""400"",""reco_type"":""buy"",""no_of_lots"":""1"",""entry_condition"":""equals"",""entry_price"":""5.90"",""cmp"":""2.65"",""change"":0.7,""perChange"":""35.90"",""total_price"":""2360.00"",""price_key"":""optstk_IT_2026-07-28_CE_1150.00""}],""action_taken"":[""new_call""],""current_value"":7340,""perChange"":"""",""change"":"""",""cmp"":"""",""price_key"":""""}",2026-07-27,2026-07-15 14:20:29,2026-07-15 14:20:29,Santosh Pasi,santoshpasi@yahoo.com,New Call,,Infosys,INFY,,,,,,equals,,,,-740.0,-11.21,,2200.00,equals,['178410542835.png'],"Open interest data and chart structure indicate key levels near 1040 and 1120. 
Based on price action and open interest analysis, our profitable range of 1,034 (4.1%) to 1,126 (+4.4%) appears reasonable. 
If the MTM loss exceeds 1100 and the underlying price is rising, roll up the PUT spread (roll Short PUT to 1080 and Long PUT to 1050). 
If the MTM loss exceeds 1100 and the underlying price is falling, roll down the CALL spread (roll Short CALL to 1080 and Long CALL to 1110). 
If the underlying continues to move further in either direction, similar rolling adjustments to the spreads can be implemented. 
As expiry approaches, bringing both insurance legs closer to the short strikes can help further reduce overall risk exposure.",-0001-11-30T00:00:00Z,Short Iron Condor,"[{""id"":3693,""reco_id"":1792,""desc"":""Net Spread (Inflow) 6600.00 with MTM Target 4400 and MTM Stoploss -2200"",""action_key"":""new_call"",""action_type"":""Recommendation Created"",""color"":""red"",""created_at"":""2026-07-15 14:20:29""}]",1784105429,1784105429,1792,Santosh Pasi,INFY
